id,url_id,user_id,event_type,timestamp,details
845,845,337,created,2025-01-09 12:45:58,"{""short_code"":""uhNfRE"",""original_url"":""https://seeded.app/cobalt/garden/845""}"
846,846,45,created,2025-03-14 14:00:42,"{""short_code"":""ijuxRJ"",""original_url"":""https://relay.cloud/proud/quartz/846""}"
847,847,359,created,2025-06-08 19:58:36,"{""short_code"":""ScLblm"",""original_url"":""https://opswise.net/amber/zenith/847""}"
848,848,189,created,2025-03-08 19:15:26,"{""short_code"":""s4msj0"",""original_url"":""https://opswise.net/mellow/engine/848""}"
849,849,158,created,2026-01-03 22:20:49,"{""short_code"":""OTu1YF"",""original_url"":""https://relay.cloud/gold/lagoon/849""}"
850,850,380,created,2025-10-23 03:18:42,"{""short_code"":""ST6VJh"",""original_url"":""https://acme.dev/urban/beacon/850""}"
851,851,88,created,2025-03-07 05:37:29,"{""short_code"":""DYUrl2"",""original_url"":""https://relay.cloud/forest/anchor/851""}"
852,852,356,created,2025-04-20 11:14:55,"{""short_code"":""QDNtcs"",""original_url"":""https://opswise.net/ivory/kernel/852""}"
853,853,88,created,2025-08-28 21:29:59,"{""short_code"":""kPp2cb"",""original_url"":""https://acme.dev/tidy/signal/853""}"
854,854,240,created,2025-05-04 17:15:09,"{""short_code"":""RNPzIr"",""original_url"":""https://seeded.app/keen/window/854""}"
855,855,29,created,2026-01-24 00:35:51,"{""short_code"":""Q82W8O"",""original_url"":""https://hackstack.io/ember/lagoon/855""}"
856,856,356,created,2026-02-04 05:28:44,"{""short_code"":""EP8rPa"",""original_url"":""https://example.com/calm/garden/856""}"
857,857,91,created,2025-01-25 13:03:34,"{""short_code"":""w2nIgu"",""original_url"":""https://acme.dev/tidy/pioneer/857""}"
858,858,303,created,2025-06-13 23:50:15,"{""short_code"":""6piOjG"",""original_url"":""https://relay.cloud/keen/island/858""}"
859,859,271,created,2025-12-10 23:45:21,"{""short_code"":""VD0wjL"",""original_url"":""https://seeded.app/harbor/orbit/859""}"
860,860,185,created,2025-06-19 10:23:36,"{""short_code"":""5ng5wD"",""original_url"":""https://example.com/amber/beacon/860""}"
861,861,230,created,2025-10-03 20:13:11,"{""short_code"":""Ucl6Ht"",""original_url"":""https://acme.dev/harbor/garden/861""}"
862,862,394,created,2026-01-31 10:15:11,"{""short_code"":""y7kBn8"",""original_url"":""https://opswise.net/silver/garden/862""}"
863,863,86,created,2025-05-28 23:56:22,"{""short_code"":""cbtZfA"",""original_url"":""https://example.com/keen/island/863""}"
864,864,105,created,2025-06-27 20:17:18,"{""short_code"":""bbFrce"",""original_url"":""https://acme.dev/opal/anchor/864""}"
865,865,13,created,2025-08-31 02:58:08,"{""short_code"":""5B5p7q"",""original_url"":""https://example.com/brisk/uplink/865""}"
866,866,297,created,2025-03-26 17:51:30,"{""short_code"":""KhON1q"",""original_url"":""https://acme.dev/forest/canyon/866""}"
867,867,399,created,2025-06-04 23:37:18,"{""short_code"":""BHsaYo"",""original_url"":""https://relay.cloud/gold/valley/867""}"
868,868,298,created,2025-08-24 12:25:36,"{""short_code"":""WW45EN"",""original_url"":""https://relay.cloud/gold/engine/868""}"
869,869,63,created,2026-02-01 21:24:16,"{""short_code"":""h0M7Bz"",""original_url"":""https://acme.dev/rapid/beacon/869""}"
870,870,322,created,2025-06-25 04:55:51,"{""short_code"":""GfCRqC"",""original_url"":""https://example.com/silver/signal/870""}"
871,871,98,created,2025-11-30 14:18:22,"{""short_code"":""fgIYRf"",""original_url"":""https://opswise.net/keen/trail/871""}"
872,872,139,created,2025-06-26 22:26:55,"{""short_code"":""x4jqoP"",""original_url"":""https://acme.dev/silver/signal/872""}"
873,873,63,created,2025-08-20 09:04:10,"{""short_code"":""TH03HB"",""original_url"":""https://relay.cloud/silver/beacon/873""}"
874,874,295,created,2025-04-19 14:47:35,"{""short_code"":""LU1uLX"",""original_url"":""https://seeded.app/clear/beacon/874""}"
875,875,262,created,2025-03-26 08:09:14,"{""short_code"":""yn4nTd"",""original_url"":""https://hackstack.io/quiet/island/875""}"
876,876,229,created,2025-10-19 21:41:53,"{""short_code"":""Roe9mh"",""original_url"":""https://hackstack.io/harbor/beacon/876""}"
877,877,316,created,2025-10-27 17:42:28,"{""short_code"":""Nnx2jI"",""original_url"":""https://seeded.app/warm/delta/877""}"
878,878,383,created,2025-11-04 19:33:49,"{""short_code"":""l7gng4"",""original_url"":""https://acme.dev/lively/zenith/878""}"
879,879,280,created,2025-07-31 23:20:45,"{""short_code"":""TBjtnS"",""original_url"":""https://example.com/silver/harvest/879""}"
880,880,211,created,2025-10-10 13:38:13,"{""short_code"":""yUUlhn"",""original_url"":""https://hackstack.io/tidy/uplink/880""}"
881,881,201,created,2025-05-03 16:05:05,"{""short_code"":""mHpbnM"",""original_url"":""https://hackstack.io/mellow/island/881""}"
882,882,335,created,2025-03-16 23:20:35,"{""short_code"":""g685Fa"",""original_url"":""https://relay.cloud/dawn/lagoon/882""}"
883,883,222,created,2025-01-12 23:12:20,"{""short_code"":""qmEuIu"",""original_url"":""https://example.com/quiet/quartz/883""}"
884,884,218,created,2026-01-18 03:11:45,"{""short_code"":""s32FZ3"",""original_url"":""https://hackstack.io/mellow/engine/884""}"
885,885,95,created,2026-02-05 14:45:40,"{""short_code"":""7JrW0B"",""original_url"":""https://hackstack.io/cobalt/trail/885""}"
886,886,79,created,2025-08-13 05:54:14,"{""short_code"":""HKY7uK"",""original_url"":""https://example.com/lively/harvest/886""}"
887,887,178,created,2025-04-28 20:15:29,"{""short_code"":""n6yE2V"",""original_url"":""https://example.com/silver/zenith/887""}"
888,888,380,created,2025-09-19 22:32:44,"{""short_code"":""99pWJn"",""original_url"":""https://example.com/urban/yard/888""}"
889,889,390,created,2025-04-19 10:44:14,"{""short_code"":""Mj4MDb"",""original_url"":""https://hackstack.io/jade/engine/889""}"
890,890,267,created,2025-08-14 12:01:50,"{""short_code"":""fHkyJn"",""original_url"":""https://relay.cloud/opal/river/890""}"
891,891,236,created,2026-02-18 23:16:25,"{""short_code"":""5bpfXb"",""original_url"":""https://example.com/vivid/garden/891""}"
892,892,290,created,2025-12-02 21:25:16,"{""short_code"":""dSYn9g"",""original_url"":""https://hackstack.io/clear/journey/892""}"
893,893,324,created,2025-06-25 19:34:36,"{""short_code"":""3GXIs7"",""original_url"":""https://hackstack.io/clear/lagoon/893""}"
894,894,323,created,2025-06-14 09:09:37,"{""short_code"":""7HTlqL"",""original_url"":""https://hackstack.io/quiet/kernel/894""}"
895,895,138,created,2025-03-21 06:58:34,"{""short_code"":""XCk9i7"",""original_url"":""https://example.com/harbor/valley/895""}"
896,896,45,created,2026-01-07 04:57:22,"{""short_code"":""wDW6Xs"",""original_url"":""https://opswise.net/tidy/kernel/896""}"
897,897,385,created,2025-09-05 05:05:03,"{""short_code"":""33KrwI"",""original_url"":""https://example.com/dawn/delta/897""}"
898,898,202,created,2025-05-27 02:04:34,"{""short_code"":""Cl7GVC"",""original_url"":""https://hackstack.io/lively/lagoon/898""}"
899,899,150,created,2025-07-23 20:25:33,"{""short_code"":""oiTuQC"",""original_url"":""https://acme.dev/young/uplink/899""}"
900,900,225,created,2025-12-14 21:58:46,"{""short_code"":""9V5Wn9"",""original_url"":""https://relay.cloud/forest/trail/900""}"
901,901,185,created,2025-04-27 10:17:09,"{""short_code"":""vKaJiO"",""original_url"":""https://opswise.net/harbor/uplink/901""}"
902,902,358,created,2026-01-17 13:01:31,"{""short_code"":""kNlPX9"",""original_url"":""https://relay.cloud/tidy/signal/902""}"
903,903,145,created,2025-05-27 23:07:14,"{""short_code"":""6DMNbQ"",""original_url"":""https://example.com/harbor/field/903""}"
904,904,374,created,2025-12-25 14:02:03,"{""short_code"":""BEs0Mb"",""original_url"":""https://seeded.app/forest/trail/904""}"
905,905,283,created,2026-01-20 18:58:52,"{""short_code"":""0GAgh1"",""original_url"":""https://example.com/forest/delta/905""}"
906,906,210,created,2025-10-28 20:13:34,"{""short_code"":""MH83q3"",""original_url"":""https://acme.dev/clear/lagoon/906""}"
907,907,162,created,2025-05-24 09:56:31,"{""short_code"":""7uSk1r"",""original_url"":""https://hackstack.io/navy/garden/907""}"
908,908,377,created,2025-11-21 13:48:03,"{""short_code"":""4u4MOj"",""original_url"":""https://relay.cloud/amber/beacon/908""}"
909,909,184,created,2025-04-10 02:47:51,"{""short_code"":""6r9LCK"",""original_url"":""https://hackstack.io/proud/quartz/909""}"
910,910,304,created,2026-01-13 20:05:38,"{""short_code"":""bWrqHv"",""original_url"":""https://seeded.app/ember/garden/910""}"
911,911,309,created,2025-09-29 23:56:34,"{""short_code"":""RB9CZk"",""original_url"":""https://relay.cloud/keen/orbit/911""}"
912,912,60,created,2025-01-22 06:09:35,"{""short_code"":""sxzV7K"",""original_url"":""https://opswise.net/mellow/journey/912""}"
913,913,309,created,2025-02-17 11:00:05,"{""short_code"":""GtDUs0"",""original_url"":""https://relay.cloud/forest/valley/913""}"
914,914,393,created,2025-10-18 02:51:12,"{""short_code"":""ryRGxD"",""original_url"":""https://seeded.app/vivid/anchor/914""}"
915,915,307,created,2025-11-19 07:00:27,"{""short_code"":""JvRYAq"",""original_url"":""https://example.com/keen/window/915""}"
916,916,19,created,2026-02-03 14:16:34,"{""short_code"":""NdrYin"",""original_url"":""https://opswise.net/proud/canyon/916""}"
917,917,33,created,2025-05-08 00:39:53,"{""short_code"":""o0ZOo6"",""original_url"":""https://hackstack.io/calm/uplink/917""}"
918,918,207,created,2025-03-04 17:48:57,"{""short_code"":""T0bMQY"",""original_url"":""https://example.com/young/lagoon/918""}"
919,919,151,created,2025-01-25 04:38:20,"{""short_code"":""j7cv2b"",""original_url"":""https://hackstack.io/tidy/yard/919""}"
920,920,265,created,2026-02-18 22:21:15,"{""short_code"":""SL8ogl"",""original_url"":""https://hackstack.io/navy/anchor/920""}"
921,921,237,created,2025-11-28 05:54:29,"{""short_code"":""0Jo49N"",""original_url"":""https://acme.dev/proud/uplink/921""}"
922,922,176,created,2025-09-19 04:13:18,"{""short_code"":""rvw2dF"",""original_url"":""https://relay.cloud/ivory/signal/922""}"
923,923,379,created,2025-12-07 05:19:03,"{""short_code"":""WGBOMv"",""original_url"":""https://relay.cloud/ivory/harvest/923""}"
924,924,243,created,2025-02-01 04:48:00,"{""short_code"":""nDf9Mm"",""original_url"":""https://seeded.app/tidy/canyon/924""}"
925,925,185,created,2026-01-20 18:48:16,"{""short_code"":""xTcqQF"",""original_url"":""https://example.com/clear/quartz/925""}"
926,926,43,created,2025-06-11 19:48:40,"{""short_code"":""8eIei5"",""original_url"":""https://hackstack.io/rapid/trail/926""}"
927,927,382,created,2025-04-26 07:16:41,"{""short_code"":""j4OM9T"",""original_url"":""https://hackstack.io/dawn/signal/927""}"
928,928,374,created,2025-10-09 04:13:01,"{""short_code"":""Ww5jny"",""original_url"":""https://example.com/jade/journey/928""}"
929,929,99,created,2025-06-25 03:26:07,"{""short_code"":""Dx5NFi"",""original_url"":""https://relay.cloud/proud/yard/929""}"
930,930,113,created,2025-08-28 04:28:27,"{""short_code"":""HDnAkG"",""original_url"":""https://opswise.net/opal/uplink/930""}"
931,931,16,created,2026-01-25 13:06:28,"{""short_code"":""wTcCk9"",""original_url"":""https://hackstack.io/silver/canyon/931""}"
932,932,148,created,2025-09-16 08:43:48,"{""short_code"":""hFbbaz"",""original_url"":""https://example.com/cobalt/meadow/932""}"
933,933,164,created,2025-12-10 00:37:35,"{""short_code"":""R0EB21"",""original_url"":""https://acme.dev/rapid/beacon/933""}"
934,934,160,created,2025-06-13 20:32:33,"{""short_code"":""KojZyQ"",""original_url"":""https://opswise.net/navy/network/934""}"
935,935,278,created,2025-03-14 18:12:47,"{""short_code"":""aejr2W"",""original_url"":""https://example.com/ember/kernel/935""}"
936,936,149,created,2025-04-15 12:36:07,"{""short_code"":""X5K5ha"",""original_url"":""https://relay.cloud/ember/anchor/936""}"
937,937,233,created,2025-10-14 04:21:36,"{""short_code"":""kqo9Cs"",""original_url"":""https://seeded.app/tidy/beacon/937""}"
938,938,199,created,2026-01-13 08:14:57,"{""short_code"":""Qlz7VR"",""original_url"":""https://example.com/opal/zenith/938""}"
939,939,114,created,2025-10-08 12:00:25,"{""short_code"":""3uLoWG"",""original_url"":""https://hackstack.io/ivory/window/939""}"
940,940,57,created,2025-04-18 11:28:44,"{""short_code"":""F3qOEu"",""original_url"":""https://hackstack.io/dawn/field/940""}"
941,941,305,created,2025-07-28 07:06:24,"{""short_code"":""sTp7Bw"",""original_url"":""https://acme.dev/jade/kernel/941""}"
942,942,150,created,2025-12-10 11:59:31,"{""short_code"":""IMQGHR"",""original_url"":""https://seeded.app/vivid/kernel/942""}"
943,943,228,created,2025-02-11 08:26:13,"{""short_code"":""JFTYrD"",""original_url"":""https://hackstack.io/amber/anchor/943""}"
944,944,58,created,2026-01-05 03:35:59,"{""short_code"":""sZY9Ju"",""original_url"":""https://relay.cloud/quiet/lagoon/944""}"
945,945,92,created,2026-02-04 16:21:09,"{""short_code"":""6W9qKx"",""original_url"":""https://seeded.app/ivory/yard/945""}"
946,946,267,created,2025-05-07 10:03:18,"{""short_code"":""EomFZg"",""original_url"":""https://example.com/forest/window/946""}"
947,947,391,created,2026-01-27 11:44:57,"{""short_code"":""huZCvt"",""original_url"":""https://example.com/jade/pioneer/947""}"
948,948,83,created,2025-02-04 16:31:48,"{""short_code"":""6nKSNN"",""original_url"":""https://seeded.app/keen/trail/948""}"
949,949,248,created,2025-08-27 00:16:21,"{""short_code"":""uee2kQ"",""original_url"":""https://opswise.net/amber/kernel/949""}"
950,950,336,created,2025-02-18 01:57:50,"{""short_code"":""GmA7l0"",""original_url"":""https://example.com/forest/canyon/950""}"
951,951,123,created,2025-08-14 13:14:41,"{""short_code"":""5dekLJ"",""original_url"":""https://seeded.app/urban/signal/951""}"
952,952,124,created,2025-12-07 14:38:52,"{""short_code"":""XrOshV"",""original_url"":""https://opswise.net/harbor/beacon/952""}"
953,953,257,created,2025-04-14 12:05:07,"{""short_code"":""Qher5R"",""original_url"":""https://opswise.net/amber/zenith/953""}"
954,954,43,created,2026-01-22 14:45:02,"{""short_code"":""d762E1"",""original_url"":""https://seeded.app/urban/engine/954""}"
955,955,3,created,2025-07-18 06:19:47,"{""short_code"":""rDs5SF"",""original_url"":""https://relay.cloud/mellow/meadow/955""}"
956,956,26,created,2025-12-17 10:36:07,"{""short_code"":""XE2oKj"",""original_url"":""https://opswise.net/keen/uplink/956""}"
957,957,279,created,2025-05-30 19:07:37,"{""short_code"":""ncfDyJ"",""original_url"":""https://hackstack.io/vivid/trail/957""}"
958,958,311,created,2025-07-09 01:38:59,"{""short_code"":""k8thNO"",""original_url"":""https://seeded.app/ivory/canyon/958""}"
959,959,18,created,2026-02-04 10:12:40,"{""short_code"":""b3hQGm"",""original_url"":""https://acme.dev/silver/delta/959""}"
960,960,277,created,2025-04-18 00:22:46,"{""short_code"":""qIIMKE"",""original_url"":""https://acme.dev/calm/meadow/960""}"
961,961,359,created,2025-02-15 02:32:49,"{""short_code"":""QOduIH"",""original_url"":""https://opswise.net/opal/trail/961""}"
962,962,369,created,2025-06-06 23:14:09,"{""short_code"":""lxQN5v"",""original_url"":""https://opswise.net/jade/harvest/962""}"
963,963,182,created,2025-05-12 22:24:13,"{""short_code"":""ucEWuj"",""original_url"":""https://hackstack.io/jade/orbit/963""}"
964,964,173,created,2025-03-05 16:25:08,"{""short_code"":""4leUqa"",""original_url"":""https://example.com/jade/anchor/964""}"
965,965,190,created,2025-09-10 23:32:17,"{""short_code"":""oNiBZa"",""original_url"":""https://opswise.net/amber/lagoon/965""}"
966,966,199,created,2025-05-15 00:24:32,"{""short_code"":""4iU0ch"",""original_url"":""https://hackstack.io/mellow/pioneer/966""}"
967,967,175,created,2025-11-11 21:36:46,"{""short_code"":""0Ko3Fx"",""original_url"":""https://hackstack.io/clear/pioneer/967""}"
968,968,335,created,2025-08-04 16:26:43,"{""short_code"":""vuUig7"",""original_url"":""https://acme.dev/young/window/968""}"
969,969,388,created,2025-03-28 16:13:45,"{""short_code"":""Hzio8F"",""original_url"":""https://seeded.app/brisk/harvest/969""}"
970,970,50,created,2025-03-04 21:07:49,"{""short_code"":""fgJkXZ"",""original_url"":""https://hackstack.io/mellow/meadow/970""}"
971,971,274,created,2025-03-17 10:52:30,"{""short_code"":""KFCj9A"",""original_url"":""https://seeded.app/rapid/lagoon/971""}"
972,972,257,created,2025-11-08 23:00:48,"{""short_code"":""1gY8cu"",""original_url"":""https://hackstack.io/brisk/delta/972""}"
973,973,275,created,2025-01-18 14:16:47,"{""short_code"":""C2snjm"",""original_url"":""https://opswise.net/keen/field/973""}"
974,974,21,created,2025-02-13 04:06:47,"{""short_code"":""K1eUcV"",""original_url"":""https://acme.dev/calm/window/974""}"
975,975,383,created,2025-12-02 19:33:22,"{""short_code"":""KzoDy2"",""original_url"":""https://acme.dev/dawn/kernel/975""}"
976,976,290,created,2025-02-01 10:38:17,"{""short_code"":""kmU4QF"",""original_url"":""https://hackstack.io/harbor/canyon/976""}"
977,977,106,created,2025-10-30 08:20:17,"{""short_code"":""qqeQTP"",""original_url"":""https://example.com/opal/harvest/977""}"
978,978,88,created,2025-04-02 08:23:22,"{""short_code"":""beghMs"",""original_url"":""https://acme.dev/dawn/delta/978""}"
979,979,366,created,2025-03-25 04:39:20,"{""short_code"":""74tra7"",""original_url"":""https://seeded.app/navy/yard/979""}"
980,980,41,created,2025-06-15 02:50:12,"{""short_code"":""YApeAU"",""original_url"":""https://opswise.net/brisk/network/980""}"
981,981,288,created,2025-07-07 23:23:27,"{""short_code"":""MLyN2R"",""original_url"":""https://example.com/forest/harvest/981""}"
982,982,54,created,2025-05-10 15:49:35,"{""short_code"":""ieiyZA"",""original_url"":""https://example.com/rapid/orbit/982""}"
983,983,251,created,2025-07-20 05:29:28,"{""short_code"":""7RZ9RI"",""original_url"":""https://relay.cloud/tidy/meadow/983""}"
